Academic Yr,Semester Year Letter Cd Concat,Semester Nm,Degree Level Desc,Ucb Level1 Ethnic Rollup Desc,Ucb Level2 Ethnic Rollup Desc,Short Ethnic Desc,Gender Desc,Student Headcount,Prorated Degrees Awarded Cnt,College/School,Division,Department,Major
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Environmental Eng Science
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,2,2,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,9,9,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,13,12.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,14,14,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,38,37.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/NE Joint Major
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,4,3.5,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Environmental Eng Science
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,3,3,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,5,5,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,31,30.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2016-17,2017 B,Spring,Bachelor,White/Other,White,White,Male,5,5,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Japanese,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,Asian/Pacific Islander,Pacific Islander,Pacific Islander,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,International,International,International,Female,2,2,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 C,Summer,Bachelor,International,International,International,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,EECS/MSE Joint Major
2017-18,2017 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Environmental Eng Science
2017-18,2017 C,Summer,Bachelor,International,International,International,Male,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,Underrepresented Minority,African American,African American/Black,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 C,Summer,Bachelor,Underrepresented Minority,Native American/Alaska Native,Native American/Alaska Native,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 C,Summer,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 C,Summer,Bachelor,White/Other,White,White,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 C,Summer,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,3,3,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,7,7,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,2,2,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,3,2.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,21,20.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,12,12,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,4,4,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,4,4,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,0.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,0.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,0.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,11,10.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,4,4,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Female,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Male,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,International,International,International,Female,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,3,3,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,7,7,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,2,2,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,4,4,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,International,International,International,Male,9,9,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,African American,African American/Black,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,African American,African American/Black,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Female,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,2,2,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,4,4,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,Underrepresented Minority,Native American/Alaska Native,Native American/Alaska Native,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,White/Other,Decline to State,Decline to State,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,White/Other,Decline to State,Decline to State,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,3,2.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,2,2,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,6,5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,1,0.5,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,5,5,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,15,14.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/ME Joint Major
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,3,3,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,11,10.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2017 D,Fall,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,4,4,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,2,2,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,14,14,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,2,2,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,8,8,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,7,6.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,6,6,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,59,56.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,ME/NE Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/ME Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/NE Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,2,1.5,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,5,4.5,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,5,4,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,14,14,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Decline to State,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Female,3,3,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,ME/NE Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Female,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Japanese,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Female,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Female,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,3,3,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
